4.080 0.985074E+00 0.149259E-01
4.090 0.985040E+00 0.149600E-01
4.100 0.985006E+00 0.149941E-01
4.110 0.984972E+00 0.150282E-01
4.120 0.984938E+00 0.150622E-01
4.130 0.984904E+00 0.150963E-01
4.140 0.984870E+00 0.151304E-01
4.150 0.984835E+00 0.151645E-01
4.160 0.984801E+00 0.151986E-01
4.170 0.984767E+00 0.152327E-01
4.180 0.984733E+00 0.152667E-01
4.190 0.984699E+00 0.153008E-01
4.200 0.984665E+00 0.153349E-01
4.210 0.984631E+00 0.153690E-01
4.220 0.984597E+00 0.154030E-01
4.230 0.984563E+00 0.154371E-01
4.240 0.984529E+00 0.154711E-01
4.250 0.984495E+00 0.155052E-01
4.260 0.984461E+00 0.155393E-01
4.270 0.984427E+00 0.155733E-01
4.280 0.984393E+00 0.156074E-01
4.290 0.984359E+00 0.156414E-01
4.300 0.984325E+00 0.156755E-01
4.310 0.984290E+00 0.157095E-01
4.320 0.984256E+00 0.157436E-01
4.330 0.984222E+00 0.157776E-01
4.340 0.984188E+00 0.158116E-01
4.350 0.984154E+00 0.158457E-01
4.360 0.984120E+00 0.158797E-01
4.370 0.984086E+00 0.159137E-01
4.380 0.984052E+00 0.159478E-01
4.390 0.984018E+00 0.159818E-01
4.400 0.983984E+00 0.160158E-01
4.410 0.983950E+00 0.160498E-01
4.420 0.983916E+00 0.160839E-01
4.430 0.983882E+00 0.161179E-01
4.440 0.983848E+00 0.161519E-01
4.450 0.983814E+00 0.161859E-01
4.460 0.983780E+00 0.162199E-01
4.470 0.983746E+00 0.162539E-01
4.480 0.983712E+00 0.162879E-01
4.490 0.983678E+00 0.163219E-01
4.500 0.983644E+00 0.163559E-01
4.510 0.983610E+00 0.163899E-01
4.520 0.983576E+00 0.164239E-01
4.530 0.983542E+00 0.164579E-01
4.540 0.983508E+00 0.164919E-01
4.550 0.983474E+00 0.165259E-01
4.560 0.983440E+00 0.165599E-01
4.570 0.983406E+00 0.165939E-01
4.580 0.983372E+00 0.166278E-01
4.590 0.983338E+00 0.166618E-01
4.600 0.983304E+00 0.166958E-01
4.610 0.983270E+00 0.167298E-01
4.620 0.983236E+00 0.167637E-01
4.630 0.983202E+00 0.167977E-01
