   138.000  0.152298E-001  0.692683      -0.137342E-003
   138.500  0.143031E-001  0.692738      -0.206862E-003
   139.000  0.133799E-001  0.692789      -0.276120E-003
   139.500  0.124601E-001  0.692837      -0.345116E-003
   140.000  0.115439E-001  0.692881      -0.413850E-003
   140.500  0.106311E-001  0.692921      -0.482325E-003
   141.000  0.972179E-002  0.692958      -0.550540E-003
   141.500  0.881591E-002  0.692992      -0.618498E-003
   142.000  0.791345E-002  0.693022      -0.686199E-003
   142.500  0.701441E-002  0.693049      -0.753643E-003
   143.000  0.611877E-002  0.693072      -0.820832E-003
   143.500  0.522651E-002  0.693093      -0.887767E-003
   144.000  0.433764E-002  0.693110      -0.954449E-003
   144.500  0.345212E-002  0.693123      -0.102088E-002
   145.000  0.256996E-002  0.693134      -0.108706E-002
   145.500  0.169113E-002  0.693141      -0.115298E-002
   146.000  0.815634E-003  0.693146      -0.121866E-002
   146.500 -0.565534E-004  0.693147      -0.128409E-002
   147.000 -0.925441E-003  0.693145      -0.134927E-002
   147.500 -0.179104E-002  0.693141      -0.141421E-002
   148.000 -0.265337E-002  0.693133      -0.147890E-002
   148.500 -0.351243E-002  0.693123      -0.154334E-002
   149.000 -0.436824E-002  0.693109      -0.160754E-002
   149.500 -0.522081E-002  0.693093      -0.167150E-002
   150.000 -0.607016E-002  0.693073      -0.173522E-002
   150.500 -0.691629E-002  0.693052      -0.179869E-002
   151.000 -0.775923E-002  0.693027      -0.186193E-002
   151.500 -0.859897E-002  0.692999      -0.192492E-002
   152.000 -0.943554E-002  0.692969      -0.198768E-002
   152.500 -0.102689E-001  0.692936      -0.205020E-002
   153.000 -0.110992E-001  0.692901      -0.211248E-002
   153.500 -0.119263E-001  0.692863      -0.217453E-002
   154.000 -0.127503E-001  0.692822      -0.223634E-002
   154.500 -0.135711E-001  0.692779      -0.229792E-002
   155.000 -0.143889E-001  0.692733      -0.235927E-002
   155.500 -0.152035E-001  0.692685      -0.242038E-002
   156.000 -0.160151E-001  0.692634      -0.248127E-002
   156.500 -0.168236E-001  0.692581      -0.254192E-002
   157.000 -0.176291E-001  0.692525      -0.260234E-002
   157.500 -0.184315E-001  0.692468      -0.266254E-002
   158.000 -0.192308E-001  0.692407      -0.272250E-002
   158.500 -0.200272E-001  0.692345      -0.278224E-002
   159.000 -0.208205E-001  0.692280      -0.284176E-002
   159.500 -0.216108E-001  0.692213      -0.290104E-002
   160.000 -0.223982E-001  0.692143      -0.296011E-002
   160.500 -0.231825E-001  0.692072      -0.301895E-002
   161.000 -0.239639E-001  0.691998      -0.307757E-002
   161.500 -0.247423E-001  0.691922      -0.313596E-002
   162.000 -0.255178E-001  0.691844      -0.319414E-002
   162.500 -0.262904E-001  0.691764      -0.325209E-002
   163.000 -0.270600E-001  0.691682      -0.330983E-002
   163.500 -0.278267E-001  0.691598      -0.336735E-002
   164.000 -0.285905E-001  0.691511      -0.342465E-002
   164.500 -0.293514E-001  0.691423      -0.348173E-002
   165.000 -0.301095E-001  0.691333      -0.353860E-002
   165.500 -0.308647E-001  0.691241      -0.359525E-002
   166.000 -0.316170E-001  0.691147      -0.365168E-002
   166.500 -0.323665E-001  0.691051      -0.370791E-002
   167.000 -0.331131E-001  0.690953      -0.376392E-002
   167.500 -0.338569E-001  0.690853      -0.381972E-002
   168.000 -0.345979E-001  0.690751      -0.387531E-002
   168.500 -0.353361E-001  0.690648      -0.393068E-002
   169.000 -0.360715E-001  0.690543      -0.398585E-002
   169.500 -0.368041E-001  0.690436      -0.404081E-002
   170.000 -0.375340E-001  0.690327      -0.409556E-002
   170.500 -0.382611E-001  0.690216      -0.415011E-002
   171.000 -0.389854E-001  0.690104      -0.420445E-002
   171.500 -0.397070E-001  0.689991      -0.425858E-002
   172.000 -0.404259E-001  0.689875      -0.431251E-002
   172.500 -0.411420E-001  0.689758      -0.436623E-002
   173.000 -0.418554E-001  0.689639      -0.441975E-002
   173.500 -0.425662E-001  0.689519      -0.447307E-002
   174.000 -0.432742E-001  0.689397      -0.452618E-002
   174.500 -0.439796E-001  0.689274      -0.457910E-002
   175.000 -0.446823E-001  0.689149      -0.463181E-002
   175.500 -0.453823E-001  0.689022      -0.468433E-002
   176.000 -0.460797E-001  0.688894      -0.473665E-002
   176.500 -0.467745E-001  0.688765      -0.478877E-002
   177.000 -0.474666E-001  0.688634      -0.484069E-002
   177.500 -0.481561E-001  0.688502      -0.489241E-002
   178.000 -0.488430E-001  0.688368      -0.494394E-002
   178.500 -0.495273E-001  0.688233      -0.499528E-002
   179.000 -0.502090E-001  0.688097      -0.504642E-002
   179.500 -0.508881E-001  0.687959      -0.509736E-002
   180.000 -0.515647E-001  0.687820      -0.514812E-002
   180.500 -0.522387E-001  0.687679      -0.519868E-002
   181.000 -0.529101E-001  0.687538      -0.524905E-002
   181.500 -0.535790E-001  0.687395      -0.529923E-002
   182.000 -0.542454E-001  0.687250      -0.534922E-002
   182.500 -0.549093E-001  0.687105      -0.539902E-002
   183.000 -0.555706E-001  0.686958      -0.544863E-002
   183.500 -0.562295E-001  0.686810      -0.549806E-002
   184.000 -0.568858E-001  0.686661      -0.554730E-002
   184.500 -0.575397E-001  0.686511      -0.559635E-002
   185.000 -0.581911E-001  0.686359      -0.564521E-002
   185.500 -0.588400E-001  0.686207      -0.569389E-002
   186.000 -0.594865E-001  0.686053      -0.574239E-002
   186.500 -0.601305E-001  0.685898      -0.579070E-002
   187.000 -0.607721E-001  0.685742      -0.583883E-002
   187.500 -0.614112E-001  0.685585      -0.588678E-002
   188.000 -0.620480E-001  0.685427      -0.593455E-002
   188.500 -0.626823E-001  0.685268      -0.598214E-002
   189.000 -0.633142E-001  0.685108      -0.602954E-002
   189.500 -0.639438E-001  0.684947      -0.607677E-002
   190.000 -0.645709E-001  0.684785      -0.612382E-002
   190.500 -0.651957E-001  0.684622      -0.617069E-002
   191.000 -0.658182E-001  0.684458      -0.621738E-002
   191.500 -0.664382E-001  0.684293      -0.626390E-002
   192.000 -0.670560E-001  0.684127      -0.631024E-002
   192.500 -0.676713E-001  0.683960      -0.635640E-002
   193.000 -0.682844E-001  0.683792      -0.640239E-002
   193.500 -0.688951E-001  0.683624      -0.644821E-002
   194.000 -0.695036E-001  0.683454      -0.649385E-002
   194.500 -0.701097E-001  0.683284      -0.653932E-002
   195.000 -0.707135E-001  0.683113      -0.658462E-002
   195.500 -0.713151E-001  0.682941      -0.662975E-002
   196.000 -0.719143E-001  0.682768      -0.667470E-002
   196.500 -0.725113E-001  0.682594      -0.671949E-002
   197.000 -0.731061E-001  0.682420      -0.676410E-002
   197.500 -0.736986E-001  0.682245      -0.680855E-002
   198.000 -0.742888E-001  0.682069      -0.685283E-002
   198.500 -0.748768E-001  0.681892      -0.689694E-002
   199.000 -0.754626E-001  0.681714      -0.694089E-002
   199.500 -0.760462E-001  0.681536      -0.698467E-002
   200.000 -0.766276E-001  0.681357      -0.702828E-002
   200.500 -0.772068E-001  0.681178      -0.707173E-002
   201.000 -0.777837E-001  0.680997      -0.711501E-002
   201.500 -0.783585E-001  0.680816      -0.715813E-002
   202.000 -0.789311E-001  0.680635      -0.720109E-002
   202.500 -0.795016E-001  0.680452      -0.724388E-002
   203.000 -0.800699E-001  0.680269      -0.728652E-002
   203.500 -0.806360E-001  0.680086      -0.732899E-002
   204.000 -0.812000E-001  0.679902      -0.737130E-002
   204.500 -0.817619E-001  0.679717      -0.741345E-002
   205.000 -0.823217E-001  0.679532      -0.745544E-002
   205.500 -0.828793E-001  0.679346      -0.749727E-002
   206.000 -0.834348E-001  0.679159      -0.753894E-002
   206.500 -0.839882E-001  0.678972      -0.758046E-002
   207.000 -0.845395E-001  0.678784      -0.762182E-002
   207.500 -0.850888E-001  0.678596      -0.766302E-002
   208.000 -0.856359E-001  0.678408      -0.770407E-002
   208.500 -0.861810E-001  0.678218      -0.774496E-002
   209.000 -0.867240E-001  0.678029      -0.778569E-002
   209.500 -0.872650E-001  0.677839      -0.782628E-002
   210.000 -0.878039E-001  0.677648      -0.786670E-002
   210.500 -0.883408E-001  0.677457      -0.790698E-002
   211.000 -0.888757E-001  0.677265      -0.794710E-002
   211.500 -0.894085E-001  0.677073      -0.798708E-002
   212.000 -0.899393E-001  0.676881      -0.802690E-002
   212.500 -0.904681E-001  0.676688      -0.806657E-002
   213.000 -0.909949E-001  0.676494      -0.810608E-002
   213.500 -0.915197E-001  0.676301      -0.814545E-002
   214.000 -0.920425E-001  0.676107      -0.818468E-002
   214.500 -0.925634E-001  0.675912      -0.822375E-002
   215.000 -0.930823E-001  0.675717      -0.826267E-002
   215.500 -0.935992E-001  0.675522      -0.830145E-002
   216.000 -0.941141E-001  0.675326      -0.834008E-002
   216.500 -0.946271E-001  0.675130      -0.837857E-002
   217.000 -0.951382E-001  0.674934      -0.841691E-002
   217.500 -0.956473E-001  0.674737      -0.845510E-002
   218.000 -0.961545E-001  0.674540      -0.849315E-002
   218.500 -0.966598E-001  0.674343      -0.853105E-002
   219.000 -0.971632E-001  0.674145      -0.856882E-002
   219.500 -0.976647E-001  0.673947      -0.860644E-002
   220.000 -0.981642E-001  0.673749      -0.864391E-002
   220.500 -0.986619E-001  0.673550      -0.868125E-002
   221.000 -0.991577E-001  0.673352      -0.871844E-002
   221.500 -0.996516E-001  0.673153      -0.875549E-002
   222.000 -0.100144       0.672953      -0.879241E-002
   222.500 -0.100634       0.672754      -0.882918E-002
   223.000 -0.101122       0.672554      -0.886581E-002
   223.500 -0.101609       0.672354      -0.890231E-002
   224.000 -0.102093       0.672154      -0.893867E-002
   224.500 -0.102576       0.671953      -0.897489E-002
   225.000 -0.103057       0.671753      -0.901097E-002
   225.500 -0.103536       0.671552      -0.904692E-002
   226.000 -0.104014       0.671351      -0.908273E-002
   226.500 -0.104489       0.671149      -0.911840E-002
   227.000 -0.104963       0.670948      -0.915394E-002
   227.500 -0.105435       0.670746      -0.918935E-002
   228.000 -0.105905       0.670545      -0.922462E-002
   228.500 -0.106374       0.670343      -0.925976E-002
   229.000 -0.106840       0.670141      -0.929476E-002
   229.500 -0.107305       0.669938      -0.932963E-002
   230.000 -0.107768       0.669736      -0.936437E-002
   230.500 -0.108229       0.669533      -0.939898E-002
   231.000 -0.108689       0.669331      -0.943346E-002
   231.500 -0.109147       0.669128      -0.946781E-002
   232.000 -0.109603       0.668925      -0.950203E-002
   232.500 -0.110057       0.668722      -0.953611E-002
   233.000 -0.110510       0.668519      -0.957007E-002
   233.500 -0.110961       0.668316      -0.960390E-002
   234.000 -0.111410       0.668113      -0.963761E-002
   234.500 -0.111858       0.667910      -0.967118E-002
   235.000 -0.112304       0.667706      -0.970463E-002
   235.500 -0.112748       0.667503      -0.973795E-002
   236.000 -0.113190       0.667300      -0.977115E-002
   236.500 -0.113631       0.667096      -0.980422E-002
   237.000 -0.114070       0.666892      -0.983716E-002
   237.500 -0.114508       0.666689      -0.986998E-002
   238.000 -0.114944       0.666485      -0.990268E-002
   238.500 -0.115378       0.666282      -0.993525E-002
   239.000 -0.115811       0.666078      -0.996770E-002
   239.500 -0.116241       0.665874      -0.100000E-001
   240.000 -0.116671       0.665670      -0.100322E-001
   240.500 -0.117098       0.665467      -0.100643E-001
